project_id,hist_exchange_rate(usd) 
1422530,1.0
2956243,1.0
2061994,1.3263223287
1771920,1.0
3282023,0.7144894652
2767929,1.0
3020147,0.7753943218
2620396,0.9406452827
2586819,1.0
3235243,1.2432190274
1627040,1.0
2723138,1.0
2072398,0.6605397651
2210465,0.7706206523
2298688,1.3285437966
2072635,1.0
426252,1.0
3668536,8.5313777778
1121562,1.0
2772995,1.0
1143727,1.0
3245139,1.0
1664201,1.0
1933648,1.0
846808,1.0
2029039,1.0
1668498,1.0
2459174,1.0
1704223,0.6765512675
1569925,1.0
372027,1.0
3402873,0.7600103066
282701,1.0
3328410,1.2955888651
1411349,1.0
2800158,1.3141356346
2915533,1.0
2476214,1.0
2258764,1.0
2180879,6.9799775449
2158787,0.9201324991
1451670,1.2623571084
1403995,1.0
3672135,1.0
2066843,1.0
1880284,1.0
3052722,1.0
833567,1.0
2215815,1.0
605963,1.0
2188108,1.0
2472905,1.0
2467746,1.0
2015293,1.0
2767167,1.2690078418
3220036,1.0
3434211,0.7684764782
2502497,1.3084095392
1072053,1.0
1129302,1.0
2047741,0.6509561002
1591784,0.6643962848
2946001,1.0
2301580,1.0
1026369,1.0
3148245,1.2864098403
1937376,1.0
1306474,1.0
2605344,1.0
1606764,1.0
1505160,1.0
2979170,1.0
1678987,1.0
1348675,1.0
2037569,1.0
2010044,1.0
2190321,1.0
2139627,1.0
803089,1.0
1944463,0.6359093343
1706499,1.0
2852311,1.0
1071294,1.3022905081
20746,1.0
2179319,1.0241236336
2105290,1.0
924016,1.0
3263236,1.0
2791950,0.8211987618
2101633,1.0
1301818,1.0
1376275,1.0
3220646,1.0
1872759,1.0
1010306,0.5949182243
55201,1.0
1157208,1.0
2022422,1.0
2478530,0.6806079943
2141217,1.0
2508378,1.0
2181609,1.0
2087095,1.0
755739,1.0
3232235,19.7291753523
953004,1.0
2687980,1.0
3398865,1.0
765429,1.0
1671729,1.0
12412,1.0
2935033,1.0
1639256,0.6511299435
856728,1.0
1724614,1.0
1979873,1.0
2909586,1.0
719722,1.0
2923174,18.831463825
1894870,0.9183579759
1355356,1.0
1630403,1.0
1682733,1.0
2665431,8.0409476978
2573058,1.0
1946106,0.6474247553
2854954,1.0
2516195,0.7583196945
2079958,1.0
905882,1.0
1702338,1.0
68320,1.0
2057911,1.0
1629109,1.0
2310116,1.0
1005774,1.0
3325163,1.0
1239583,1.0
988387,1.0
2273133,0.686115459
3669554,1.0
1614584,1.0
699736,1.0
1173854,1.0
86434,1.0
920124,1.0
2031704,0.8967805578
2769822,1.0
2714863,7.7644107903
3370955,1.0
2373695,1.3156439529
3478541,1.0
1004265,0.5840230565
3362596,8.6002178649
1287059,1.0
2388728,1.0
936813,1.0
1893931,1.0
3028991,1.0
3035057,1.0
1693506,1.0
3283276,1.0
2487052,1.0
3181526,1.0
1085696,0.6136468953
2003086,1.4254326966
2860930,0.8049919789
1010892,1.0
2299019,0.9157509158
1550985,0.6643962848
1006199,1.0
1478772,1.0
3702511,1.3432434853
1080594,1.0
2534703,1.0
2231656,0.6661483582
2921422,1.0
3256018,18.4566122318
2452296,1.0
3326619,1.0
1726750,1.3540162661
1491980,1.3751711547
3392581,1.0
2924980,0.8579272478
1900557,1.3090776122
1154243,0.5855156088
1835976,1.0
2427562,0.705202056
2069914,1.0
2727941,7.7556732224
2091816,1.0
2155121,1.0
2887276,1.0
3060958,1.0
2671445,1.0
1911351,1.0
2314775,1.3904414382
3449852,1.0
2195826,1.3956256921
3476992,1.0
2339941,0.6864069881
3215296,1.0
1863841,0.6538179148
2880736,1.0
1995793,1.0
1780658,1.0
1587116,1.1982766049
2182991,1.0
3440487,1.0
2490849,1.0
1531457,1.0
2387686,0.7070539791
1927168,1.3400853847
1841112,1.0
3184673,1.0
3150646,0.7582804187
770509,0.60452469
3533522,0.8717635777
1529106,1.0
1519665,1.1820028782
2684255,0.9792233714
3077241,17.8057462497
1247790,1.0
1388684,1.0
2114041,1.0
2969630,0.7814804893
965196,1.0
643830,1.0
2345138,1.0
1832374,1.0
2246358,1.0
718275,1.0
1366419,1.0
1424593,1.0
2547838,0.7706206523
2848416,0.9367681499
2179107,1.0
2739885,1.0
2319915,0.7188325289
1696813,0.6547826886
2065734,1.0
2333071,0.700387527
1785490,1.0
2062683,1.0
2304519,6.7781210249
2068981,1.0
2286474,1.0
960495,1.0
1937911,1.0
1998205,1.0
371814,1.0
3123136,1.0
1916897,0.8926977325
2265928,1.0
1480684,1.0
3678007,1.0
2646384,1.0
1716533,1.0
1639241,1.0
1446520,1.0
3074983,1.0
1831535,1.0
2936339,1.0
1978944,1.0
1722315,1.284082535
1728940,1.0
1020614,0.5892698788
1054806,1.0
1866077,1.3388466696
2522482,0.9036688957
3204945,0.7867102012
1483841,1.0
875278,1.0
2223582,1.0
2193228,0.9423294384
2901204,1.0
1090805,1.0
3189251,1.297979798
3201676,1.2795797549
1994765,1.0
2602783,1.0
1521559,0.6390585553
3463209,1.0
15282,1.0
3363849,1.0
2642888,1.0
2368322,1.0
1076318,1.0
2973191,1.0
3182841,1.2762187368
3433886,1.0
2144707,1.0
2737591,1.0
156858,1.0
3437330,1.0
969065,0.5833088019
2618549,1.0
2630485,1.0
2147810,1.0
743467,1.0
2979841,1.0
2122506,1.0
34111,1.0
1552783,1.1583065645
1822518,1.0
142112,1.0
3350862,0.7578799009
2190157,1.0
2578729,1.0
1692720,1.0
2362952,1.0
2509097,1.0
3539524,1.0
2742751,1.0
1082426,1.0
1548196,1.1943860217
3419799,1.0
3306062,1.0
2785128,1.3523223678
1717143,1.0
1906919,1.0
2348125,1.0
3163827,1.0
2498411,1.0
1415385,1.0
2805503,1.0
3034073,0.7625138569
2203336,1.0
1992124,1.0
2151518,1.0
1720954,0.6479714668
2613416,1.0
1883889,1.0
2011389,1.0
2662843,7.7599577695
1801112,1.0
617824,1.0
2121707,1.0
1219191,1.0
2212210,0.93057882
949193,1.0
1806784,1.0
1751353,1.0
1035486,1.0
1041871,1.0
525046,1.0
2327755,1.0
2815721,1.0
3385719,18.9865467009
2557787,1.0
1032293,1.0
2441248,1.0
1413230,1.0
1932239,1.401414921
1996359,1.0
1901496,1.0
1648477,1.0
2751603,1.0
2438593,0.8885729518
2657208,1.0
1426732,1.0
964813,1.0
581955,1.0
963650,1.0
1380987,0.7899518129
1743872,1.0
3192128,1.2450800534
600736,1.0
1527342,0.675703089
3546561,1.0
2284410,1.0
2791118,1.0
3480340,0.8765778401
1440156,0.6579445688
1360661,1.0
2554134,1.0
2309216,1.0
1678007,1.0
3264798,1.321231319
1744872,1.0
2006181,1.0
2854208,1.0
1881680,1.0
829665,1.0
1648597,1.0
2663707,0.8015984955
3380610,0.8547739123
2878020,1.0
3402352,1.0
3172605,1.0
3131422,0.7558941186
3231918,1.0
3255387,1.0
1493495,1.0
2178092,0.6643667297
2104592,1.3046916652
2428531,1.0
2126122,6.7297248534
1955845,1.0
2731916,0.792172524
2733770,1.0
1564569,1.0
1992255,1.0
2829849,1.0
3261342,1.0
1996221,1.0
1932268,1.0
2381912,0.887862914
2311540,1.0
3519415,1.4165938865
1534061,0.6365461847
3039536,0.7607010448
2197688,0.6674163621
2582790,0.7594708899
2072507,8.3268066928
2923757,1.0
2038703,1.4254326966
1778223,1.0
2570719,1.0
2598605,1.0
1201836,1.0
1638624,0.6568121104
2012375,0.9185266832
3207488,1.0
2799508,1.0
2338928,1.0
1544683,1.0
1715381,1.0
767610,1.0
1004670,1.0
2560637,1.0
2379633,1.0
3177154,1.3094355881
750826,1.0
2964320,1.0
2444715,1.0
2698412,1.0
2646441,1.0
2615274,1.0
3512957,0.8761170492
3360493,1.0
1783889,1.0
3103667,0.7567827529
1881717,1.0
2634546,0.7589791555
2507244,0.7444604576
3438600,1.0
1871041,1.0
2500616,1.0
2871840,1.0
1930098,1.0
2215538,1.0
1912624,1.0
2613807,1.0
2087531,0.895977063
2112813,0.6491789968
40492,1.0
1734518,1.0
2894174,1.0
1184137,1.0
888040,1.0
162828,1.0
2729613,1.0
3144241,1.0
974540,1.0
2495287,1.0
2851474,1.0
2705298,1.0
2791186,1.0
3365539,1.0
3481605,1.0
3099415,1.0
2222142,1.0
1663270,1.2469735796
2024088,0.9001710325
1715488,1.0
1954833,0.9050592814
3264434,0.8005123279
2981852,1.0
2975022,1.0
3648979,1.0
2797135,0.9596008061
2703306,1.0
3045706,0.7697131077
2162954,0.6754438953
893545,1.0
2179717,0.9451795841
874831,1.0
1855467,1.0
1274641,1.1112158341
1078913,1.0757362213
1202326,1.0
1988257,1.0
201379,1.0
2996120,0.7891007932
2936369,0.7610914305
1854248,0.6313833083
3129023,1.2892249527
3204798,1.0
590918,1.0
1362978,1.0
2365224,1.339184445
307782,1.0
3406554,19.0966200068
3006802,1.3869148841
1774257,1.0
1932337,1.0
1887881,1.0
1718312,1.0
1237514,1.0
2077366,1.0
1036158,1.0
2709912,0.7899211299
458599,1.0
3508817,1.0
1700,1.0
1413276,1.0
1694516,1.0
3325955,1.0
3712961,1.0
3288212,1.3011776093
1877917,0.8912655971
2917126,18.5946378175
1549540,1.0
3197179,1.0
3006685,0.8762705924
1835261,1.0
1527220,1.0
2437771,0.6955074137
3456779,1.0
3476852,1.0
863242,1.0
3425429,1.0
3040450,1.0
3487449,1.0
1590328,1.0
1959223,0.6424036073
2378585,1.0
80065,1.0
2586448,0.8928571429
1734664,1.0
2572650,1.0
1633263,1.0
147874,1.0
2880443,1.0
2450042,1.0
2928792,0.7742468773
1332997,1.0
945016,1.0888202772
3553570,0.7553501946
849872,1.0
778449,1.0
3357036,1.341643908
3188178,7.8497664331
3319811,18.2653506998
2579334,1.0
3420558,1.0
20760,1.0
41832,1.0
3036962,1.0
3202211,0.735323549
1280263,1.0
2690720,1.0
3521654,0.7881351493
3064274,1.0
3208410,1.2835973429
875491,1.0
1737614,1.0
1439432,1.1370319227
3473568,1.4027993779
3706136,1.0
3305886,0.8065817067
1565255,1.0
862921,1.0
3315557,18.7289651248
3389359,1.0
3674937,0.7561854305
2602439,1.0
2286811,1.4592463556
2598010,1.0
3038984,0.8760402979
2247992,1.3885227897
3213700,0.8442380751
878347,1.0640676719
1801480,1.0
1940410,1.0
2723241,1.0
1924432,1.0
3006687,1.0
892679,0.5930266309
2619740,1.0
46246,1.0
39143,1.0
11521,1.0
2960851,1.0
295975,1.0
2937172,1.0
3319641,1.0
3419547,1.3069247312
974982,1.0
2807429,1.0
3361821,0.8354916869
2305228,1.4308060361
1596094,1.0
1481099,1.0
1237552,1.0
2009223,1.0
2311055,1.0
1308359,1.0
30322,1.0
625857,1.0
2856390,1.0
2888791,1.3235183443
468754,1.0
1885754,0.6319083297
1557146,1.2675034868
2192812,1.0
9685,1.0
783517,1.0
436762,0.6552998552
775310,1.0
1960838,1.0
197338,1.0
1058985,1.0
3273012,18.927286172
2616250,1.0
2579172,1.0
1950292,0.8791208791
2834848,1.0
3656321,0.8839388314
1890328,1.0
3675023,0.7686222222
1190367,1.19211081
1319234,1.0
1284219,1.0
3448422,1.0
128528,1.0
2705381,1.0
1191158,1.0
953,1.0
2120691,1.0
3531067,1.3306892297
1779654,1.0
3411717,0.8630361612
2201088,0.6629038353
3538641,1.4063943162
1751261,1.2643582641
1668482,1.0
489796,1.0
35058,1.0
1778435,1.0
954649,1.0
2279176,1.0033901411
84799,1.0
3006639,1.0
2179977,1.0
3124750,1.0
2886876,1.3919489622
3090530,1.0
2935912,1.0
3398649,0.7540008522
3457831,1.4228294403
33609,1.0
2465418,8.2980838109
47531,1.0
3684956,1.0
2050394,1.0
960912,1.0
1772182,1.0
3431190,0.8555051758
2879174,8.8451429097
43896,1.0
1362402,1.0
3516947,0.7827786072
3544191,1.0
2121849,1.2899728997
2327636,0.700387527
3392606,19.2866171321
2920359,1.0
2646428,1.0
1314215,1.0
1730175,1.0
2902163,1.0
1466064,1.0
3364794,1.2874394081
275345,1.0
2637801,1.0
2943003,1.0
428989,1.0
2738499,1.0
1990375,1.0
2892343,1.0
2002776,1.3107880507
3094869,1.0
1824167,1.0
3328324,1.0
3078371,1.0
2082757,1.0
3702211,0.769027342
2276650,1.0
1992364,1.0
1833491,0.6393369575
1442860,1.0
2567554,1.0
1619905,0.6528348039
2808352,1.4319521093
2201068,1.0
1281485,1.0
3019838,1.0
1543946,1.0
2757632,1.0
3083,1.0
260177,1.0
1224072,1.0
175939,1.0
3545891,1.0
634337,1.0
981731,1.0
2417851,0.8691873099
1148,1.0
3292520,1.0
3206549,8.3708035339
2979515,0.8947745168
1735335,1.0
2072505,0.651909875
2583591,1.0
663878,1.0
2272309,1.2901190688
3317836,1.0
3562440,0.7553501946
1443732,1.0
104099,1.0
1889489,1.0
2396036,8.2576102169
1852985,1.0
3693732,1.0
3276070,1.0
3701735,1.0
3527158,1.0
2791277,1.0
275163,1.0
3273050,18.6387358185
272345,1.0
2705899,1.0
3069060,1.0
28324,1.0
328676,1.0
2411056,8.1563076923
3505038,0.8765778401
1051478,1.095726238
558725,1.0
2361293,1.339184445
1579209,1.0
2733774,1.0
2172630,1.0
1457657,1.0
78341,1.0
1895922,1.0
2911488,7.7720664103
2872064,1.0
3035714,1.0
3077779,1.0024112987
1892963,1.0
1693999,1.0
2985322,1.0
2732656,1.0
2952936,1.0
1460067,1.0
2795283,1.0
1363235,1.0
24666,1.0
189382,1.0
2325102,1.0
2485890,1.0
2890111,0.805014111
3517175,1.0
2879130,1.0
2583985,1.0
3109800,1.0
1774702,1.2499117232
2580785,1.0
667493,1.0
2088333,1.0
3414278,1.0
1694482,1.0
2918141,1.0
700570,1.0
2557181,1.0
3071637,1.0
3665775,1.0
2942679,1.0
2038601,1.0
2853337,0.9493971328
1546005,1.0
2891158,1.0
1941899,1.2706303084
3063909,1.0
3660839,1.0
3672518,1.0
485118,1.0
996595,1.0
2996663,1.3509305655
1642330,1.0
2057120,0.6495753241
1976911,1.0
214973,1.0
3543718,0.7660812582
2522642,1.0
1620728,0.8827683616
3203333,1.0
1877128,1.0
2174304,8.6067562523
1996402,1.0
3516603,1.0
1123867,1.0
2703693,1.0
1687466,1.0
239905,1.0
1503368,1.0
518434,1.0
13378,1.0
3446248,1.0
2892444,1.0
2833786,1.0
1093302,1.0
1676817,0.6704597178
3200923,1.0
1785339,1.0
60618,1.0
2021205,1.0
3318463,1.0
3550580,1.0
2826255,1.0
2876630,1.345415176
924363,1.0792057762
3518787,0.8776549061
264494,1.0
29833,1.0
1517942,1.1593070105
2500091,0.8811349018
2122188,1.0
2457272,1.0
3520923,8.6758436945
53550,1.0
2430620,0.7297126333
2480338,1.2923215088
1763533,1.0
3167512,1.0
1460693,1.0
174153,1.0
2138256,0.6524384706
3489955,1.0
1156470,0.5950851509
1724903,1.0
2813601,1.0
2162452,1.3263344532
1682826,1.2465565995
2659880,1.0
1022975,1.0
1223820,1.0
2993515,1.0
1036452,1.0
3079382,6.2679474216
762352,1.0
3044969,1.0
3646962,1.0
2433456,0.6912316768
1611739,0.6506712627
2789911,1.0
3647537,1.0
1651961,1.0
2011298,1.0
3031058,1.0
3032960,1.0
1750239,1.0
3550050,19.4276058342
2919538,1.0
3003729,0.7747882678
246400,1.0
2424769,1.0
1553468,1.0
2412605,1.0
2005642,0.6547312306
2940975,1.0
940550,1.0
2266313,1.0
1428100,1.0
3419906,1.0
2096092,1.0
3499142,1.0
2325596,0.7029527021
3083398,1.0
438332,1.0
1986638,1.0
2784392,1.0
1324565,1.1368470811
2982264,1.0
1655901,1.0
3111862,1.0
3452512,0.8780402142
3427938,0.8576329331
3641617,1.3541611037
410784,1.0
1853831,1.0
3113825,1.0
2491929,0.8938148016
3314465,1.0
3052179,1.268034246
2758098,1.3343025983
1440254,1.0
262217,1.0
3224270,1.0
3135769,1.0
2290701,0.6981772761
1970394,1.0
3376368,1.3141835934
3369900,1.333816137
3381722,1.3069247312
501599,1.0
3303311,1.0
1467739,1.0
2924386,1.0
1907423,1.0
1407054,1.0
3486671,1.0
2900746,1.3431582708
3285829,18.7487320554
2734329,1.0
2015303,1.0
3003647,0.8587376556
2141857,8.5200254291
2566218,1.386065864
1490769,1.0
1767698,1.0
70479,1.0
2431037,1.0
2645133,1.0
1981286,1.0
2590810,1.0
1683691,1.0
2975021,1.0
1657711,1.0
3446170,1.0
2177389,1.0
2382965,1.0
1028849,1.0
184275,1.0
77841,1.0
2404218,1.3019594122
3468428,1.0
2636102,1.0
2485812,1.0
2253977,0.9172628875
3194630,1.0
1900655,1.0
3260938,0.8147967082
1273819,1.1210206177
2004499,1.0
2765787,1.3016334961
271209,1.0
1936448,1.0
2966771,1.0
3708295,1.0
1066205,1.0
1883875,1.0
1010978,1.0
3507234,1.0
592449,1.0
2705493,1.0
2495435,6.6484626385
2521360,0.8971828459
2420196,1.0
1633729,1.2456186936
1890808,1.0
2457513,1.0
2018542,1.0
2163628,1.0
391915,1.0
2110190,1.0
2953197,1.0
1761926,1.0
1964123,1.0
2484273,1.0
3402963,1.0
1251240,1.1365907829
1764307,1.0
2633929,8.3905750799
44319,1.0
650087,1.0
2194672,0.9371192953
2047195,1.0
1561413,1.0
1694506,1.0
2600128,1.0
2107685,1.4060049893
1155626,1.0
3686729,0.7688357996
2118449,1.0
3258686,1.0
1997321,1.3641708774
1986173,1.0
3443021,1.0
518045,1.0
53901,1.0
950154,1.0
3695133,1.0
2631621,1.0
3066386,17.5022332932
3177899,8.3602196671
2604493,1.336915843
2017200,1.0
999604,1.0
1540884,0.6415451775
1900449,1.0
3394514,1.3147225563
2044521,1.0
2394703,0.695256917
2860548,0.9428625306
3396421,1.0
3216756,1.0
199343,1.0
3490850,9.0848666256
2620228,1.0
1915741,1.0
509343,1.0
2624634,1.0
78749,1.0
2157890,1.0
1317261,0.6157152815
3553211,1.0
361198,1.0
3032606,1.0
3415638,1.3039224101
46695,1.0
763409,0.6115197881
3214632,19.2461798227
3093168,0.7503578345
1173309,1.0
1317481,0.6139081183
2839900,0.9389671362
1870100,1.0
1865326,0.652255304
3394998,1.0
3650821,1.0
3245021,1.0
3463700,1.0
1228271,1.0
3295028,1.0
1903475,1.0
3415462,1.0
1997924,1.0
3533579,1.0
3501326,1.0
3128528,1.0
2650207,1.0
1742252,1.0
2427025,1.0
3381033,1.0
3068672,0.8499787505
1238638,1.0
3379460,1.0
3230650,1.0
3123556,1.0
3664719,1.0
3376597,20.3224062183
3148824,1.0
1455191,1.0
61820,1.0
1723357,1.0
2927579,1.0
460004,1.0
2792069,1.0
3347411,1.2826684434
1460843,1.0
2803983,1.0
529094,1.0
3660813,1.0
60701,1.0
3703935,0.768032057
3253085,0.7257887405
3276710,1.0
3264817,1.0
1811572,1.0
3373608,1.0
1093927,1.0
3165387,6.2616743795
409954,0.6586345382
3260560,1.0
106392,1.0
1280463,1.0
2816655,0.9407337723
2217063,0.924556213
1615532,1.2610924518
1950706,1.0
199401,1.0
2197297,1.0
3263538,1.0
3356315,7.848363108
1267286,1.0
2728320,1.0
2594133,1.0
842530,1.0
2754445,0.8039438756
1357235,1.0
1324183,1.0
3687653,1.0
2385417,1.0
2658176,1.0
3151819,0.9860641892
2532994,0.8111581522
2606313,1.0
2953970,1.3277160272
1657098,0.6727545191
1637694,1.0
3179588,1.0
2644188,6.9960507757
3120707,1.0
50556,1.0
1331770,1.0
14600,1.0
2723394,1.0
1634880,0.6480196716
1365718,0.6261977004
3446334,1.0
811487,1.0
2433652,1.0
2127788,1.0
438173,1.0
1091387,1.0922366264
3051207,1.0
2395363,1.0
2136185,0.6576382381
934095,1.0
2683329,1.0
2363466,1.0
2712402,0.9480470231
2272631,0.6942675159
1185504,1.0
2873364,1.0
2173422,1.0
1841411,1.0
681889,0.6230412712
3543261,1.3285079929
2355740,1.0
1342414,1.0
1812942,1.0
2284242,1.0
3082879,1.0
329585,1.0
856339,1.3995035021
2939654,1.0
572521,1.0
3523876,0.7960567125
3139520,112.60703688
1187187,1.0
661468,1.0
749322,0.6150265474
1989391,0.64201696
3109138,1.0
29913,1.0
1634936,7.5919908668
2430811,1.0
2918358,1.3308816596
3066777,1.0
3433222,1.0
2032004,1.0
583870,1.0
3080261,1.0
31224,1.0
3491595,1.0
318943,1.0
392863,0.6283398379
2996636,1.0
2448942,1.0
1472607,0.8012820513
2770901,1.0
2298471,1.0
1789650,1.0
628297,0.6383661888
3310325,1.0
1935509,1.27206082
38758,1.0
551457,1.0
1923410,1.0
1714837,1.0
1508183,1.0
449416,1.0
411710,1.0
2545020,1.0
3285207,1.0
1844711,1.0
2323621,0.6959852039
1727348,1.0
3173857,1.0
2723288,1.0
2946835,1.0
3294560,0.8084074373
923421,1.0
3466817,1.0
2663922,1.3131745607
956211,1.0
2904838,1.0
2598127,1.3026528052
681516,1.0
3159058,1.0
1720852,0.6706378299
55543,1.0
3443635,1.0
981342,1.0
972185,1.0
410148,1.0
2661373,1.0
3440312,1.0
1749466,1.0
2716722,1.0
717838,1.0
3095073,1.0
3119121,0.7498779975
2169626,1.0
3476695,1.0
3427159,0.8555051758
2637180,1.0
3137219,1.0
3523484,0.769027342
2711339,1.0
1879114,1.0
404837,1.0
3222560,1.2764695917
886878,1.0
3281383,0.7150174811
2905141,1.3195672625
436916,1.0
2589548,1.0
2665840,1.0
3199935,1.0
3541456,1.0
1895112,0.8940545373
865010,1.0
1987625,1.0
594529,1.0
2033143,0.8916629514
3071114,0.8353521009
2332699,1.0
1010286,1.0
2803269,0.8288465169
819523,1.0
2686752,1.0
953986,0.5936079648
2226845,1.3747260774
372520,1.0
2135584,1.0
3492637,1.0
1036014,0.8845643521
3511951,1.0
3202010,1.0
1925397,1.0
1436865,1.0
3186299,1.0
3649861,1.0
1492282,1.0
2366904,1.0
3324820,0.7458645975
3097831,1.0
3323904,1.0
3342991,1.0
1480251,1.0
1028587,1.0
2173682,1.3305462653
2923414,1.0
1379939,1.1943860217
3482213,0.8835483301
417565,1.0
2701521,1.0
1695591,1.0
3196934,1.0
1096112,0.6136468953
2447554,1.0
1556345,1.0
2944877,1.0
729018,1.0
3354692,1.0
2043421,1.0
564396,0.6354877409
146951,1.0
3126202,1.0
2071873,1.0
2695391,1.0
1197115,1.0
1820222,1.0
3161133,1.0
717901,1.0
333016,1.0
3320235,1.0
3329650,0.7265948633
3119467,1.0
861565,1.0
602013,1.0
259163,1.0
3065886,1.3573726088
1715282,1.0
402526,1.0
2077571,1.0
285309,1.0
3050540,0.758125691
173575,1.0
2479709,1.0
3009211,1.3279806226
3327199,19.1558191996
3421207,1.3147642133
658145,1.0
2929826,0.8947745168
2896110,1.0
1729573,1.0
1227660,1.095726238
127670,1.0
1113576,1.0
1283433,0.6124145432
2022384,1.0
3206991,1.0
2202676,0.6598726115
3252094,0.7265739984
3106022,1.0
449051,1.0
1794923,1.0
578948,0.611821321
3392323,0.8540438979
2397847,0.8812125485
1773964,1.0
3677339,0.768032057
1649002,1.0
2351039,0.8846426044
3550057,1.0
2908905,1.0
1356608,1.0
3156111,1.0
2777524,1.0
2486069,1.0
1292073,1.0
3159875,1.3040157886
1360370,1.0
3314979,1.0
1311652,1.0
1053158,1.0
1226368,1.0
1442914,1.0
1398934,1.0
60292,1.0
2615116,1.0
2312572,1.0
265080,1.0
434154,1.0
3678198,1.0
3044232,1.0
16049,1.0
644682,1.0
1852926,1.0
2431403,1.0
171664,1.0
1218174,1.0
521647,1.0
472504,1.0
3416260,1.0
2672903,1.0
2630598,1.0
3467794,1.4010430248
2886038,1.0
612898,1.0
1803679,1.0
2423752,1.2936162656
3277548,1.0
1219581,0.6032260496
1830541,1.263791106
2449429,1.0
3339769,7.8464750676
810651,1.0
1591727,1.0
1029141,1.0813953488
2350172,1.2945103206
687865,1.0
3273695,1.0
1414521,0.6280658305
1235852,0.6030482257
1960878,1.0
522940,1.0
3646816,1.0
1733809,1.0
3402646,1.0
3140551,109.704496788
3056857,0.8476731372
2831130,8.9723819399
623450,1.0
2641694,1.0
1081820,1.0
3220453,1.0
1837124,1.0
3417473,1.0
2031114,1.0
1998265,1.0
1410549,1.0
844175,1.0
3378812,1.0
2200077,1.0
1050834,1.0
2575945,1.0
3098112,0.7635368808
3207835,0.8419634588
784864,1.0657256286
638596,1.0
3174104,1.0
1404731,1.0
483508,1.0
2962149,1.0
3034861,1.2723609286
1991356,0.6404329481
130482,1.0
2590585,1.0
3671997,1.0
1468483,1.0
1147319,1.0
3288519,1.3194117169
2722559,1.3450292398
536736,1.0
1242366,0.6030482257
478362,1.0
2431387,1.0
1728467,1.0
3383963,0.7640688172
2335118,1.0
3658710,0.8845643521
3036267,1.0
3346914,1.3435192259
1775732,1.0
3299463,1.0
3353940,0.7494657663
685552,0.6230412712
1103246,1.0
283823,1.0
3123409,1.0
2829317,1.392228808
2918329,1.0
1785200,1.0
2628392,1.2877124646
3016687,1.0
687018,1.0
3250617,1.0
1641808,0.6480196716
2753764,1.3608275611
1111049,1.0
2250079,0.7021777245
2665433,0.8776549061
2153272,1.0
1350608,1.0
3331688,1.0
1996793,1.0
3490604,1.0
441010,1.0
3480498,1.0
1708251,1.0
2744026,1.0
3418650,0.8629616845
545013,1.0
2362134,1.0
3302284,1.0
107340,1.0
497362,1.0
68206,1.0
2714846,1.0
53760,1.0
3362536,1.0
2393393,1.0
1068226,1.0
10101,1.0
2624362,1.0
857551,1.0
160720,1.0
1058143,1.0853806491
2196225,1.0
1118589,1.0
2397193,1.0
3652640,1.0
1148427,1.0
932422,1.0
322471,1.0
964780,1.0
1950751,1.0
3255816,7.9139195615
2844361,1.0
685804,1.0
1982375,1.0
1952248,1.3580291971
1655018,1.0
1318075,1.0
2955442,0.8945343948
2889335,1.3251263808
2496154,1.0
319804,1.0
2739042,1.0
2391066,0.8965393581
2223562,1.0
74491,1.0
3303380,1.0
2783490,0.9425959091
2530503,0.9007386057
1101609,1.0
2758596,1.0
2806324,0.8338197282
448928,1.0
3435171,1.0
1921644,0.8925383792
1785237,1.0
777606,1.0
1859553,1.0
300228,1.0
835145,1.0
2954453,1.0
2255955,0.9185266832
3066544,1.2730999146
1951543,1.0
3421864,1.0
2732005,1.0
385442,1.0
2252652,1.0
1141580,1.0
3148054,1.0
247782,1.0
2497289,0.7532333815
2486772,0.9017132552
511642,1.0
2021824,1.4020618557
2508293,1.0
2638038,1.0
1563275,1.0
1558707,1.0
2985847,1.0
2838929,0.8024564035
1308820,1.0
181706,1.0
1424641,1.0
787638,0.5984898227
3189752,1.0
2872632,1.0
2730252,0.929800093
2273591,1.0
1009378,1.0
1741685,1.0
2439911,0.6955074137
3359200,1.0
399768,1.0
3308262,1.0
2862279,0.809052808
1652889,0.9458948165
2339579,0.7056430214
676141,1.0
3482495,1.0
2655413,1.0
899949,1.0
2232279,1.0
2955283,0.9194556822
1972788,1.0
52414,1.0
368275,1.0
219107,1.0
554840,1.0
1667029,1.0
1851821,1.0
2768058,20.6921309592
1965855,1.0
1002734,0.5975600794
899696,1.0
71163,1.0
274754,1.0
543312,1.0
368469,1.0
1287198,1.0
2499559,1.0
457788,0.6648731745
2273856,1.0
1096492,1.0
157904,1.0
3456333,1.0
1363824,1.0
3667178,1.3355286579
1971577,1.0
1210525,0.5943262411
3182586,0.7485409794
2480772,1.0
41577,1.0
863694,0.6248610891
785997,1.0
2390364,1.0
3075691,1.0
3672052,1.0
2120518,1.0
3174663,1.0
463601,1.0
1530498,0.6402642956
3669291,1.3369296074
3308120,1.0
622261,1.0
2444939,1.0
1486085,1.0
2911262,0.7851077143
1017251,1.0
446716,1.0
954389,0.5940738578
870569,1.0
2726908,1.0
2293188,1.0
545582,1.0
1365255,0.6357366268
2991677,0.767084478
3283169,1.0
1461454,1.0
3127159,1.0
848248,1.0
2599575,1.0
1351674,1.0
1754719,1.0
301020,1.0
1795065,1.0
1980033,1.0
3347897,0.8278831029
